797	9		A bit crowded breakfast
1243	3		difficult to get main attractions
702	9		not as hot breakfast
1171	1		great stay
1170	1		excellent hotel
4450	4		very friendly staff
3410	14		Very comfortable quiet
3527	11		large room
1454	3		3 minute walk tube stations
1865	3		close to location
4570	4		Extremely helpful staff
3182	2		awful room
4898	6		exorbitant rate
2331	12		Didn t have fridge
4472	4		friendlier bar supervisor
1006	9		nice breakfast
3746	11		cramped Bedroom
3078	2		nice rooms
4699	4		Beautifully decorated service
3254	10		extra security
4553	4		clean Staff
4121	4		perfect Everything staff
3519	11		tiny rooms
3339	10		too hot Room
2752	13		Comfortable accommodation
1437	3		small shops
1774	3		amazing location
3748	11		Nice sized room
886	9		bright continental breakfast
200	1		not such a good quality brandy
505	7		pleasant bar area
3157	2		charming rooms
1489	3		15 mins tram from
3429	14		more atmosphere
2705	13		and nights
318	0		a little bit old hotel
1794	3		excellent location
129	0		Very cosy hotel
2533	13		good Beds
4650	4		Polite staff
1526	3		terrific location
3922	16		hot morning
556	7		No bar fridge
707	9		simple breakfast
1414	3		Very close to office
278	0		Beautiful property
554	7		easy parking
1360	3		really great location staff
4220	4		friendly staff
2436	12		nice Shower
2379	12		fresh lemon water
893	9		perfect Breakfast
149	0		comfortable hotel
1665	3		Walking distance shops pubs
4968	6		quite expensive Drinks
100	0		good atmosphere
2806	13		comfy bed
3466	14		very nice super quet
477	7		Good facilities
1902	3		good 20mins from dam square
3731	11		Spacious room
3426	14		cold room
2182	5		Pleasant stay
920	9		good breakfast
1639	3		walking distance location
2034	5		frequent service into
813	9		very welcome coffee making facilities
2650	13		Very comfortable bed
458	0		beautiful suite
4883	6		Very good value for money
308	0		most amazing town
2601	13		Comfy beds
106	1		incredible Quirky hotel
1736	3		helpful Location
229	4		with friendly
1150	1		excellent hotel
1953	5		Unhelpful info
943	9		not topped up Tea
1315	3		great location for transport
2025	5		not free wifi
2963	2		very tired room
4203	4		very cheerful staff
2614	13		Comfortable bed
2585	13		Comfortable bedroom
3716	11		small room
1107	1		excel hotel
2706	13		Very comfortable bed
3978	17		fabulous View from
1380	3		Perfect location
953	9		fine breakfast
2753	13		amazing slept
2311	12		strong enough shower
4075	4		Really nice staff
3788	11		really good room size
2233	12		always full hot tub
4233	4		friendly staff
656	9		cold Breakfast
2423	12		clean bathroom
3315	10		a little awkward entrance
466	7		lovely parking
3219	10		not enough plugs
3442	14		Quiet room
4156	4		friendly Staff
1945	3		perfect location
2277	12		wonderful towels
2243	12		Extremely small bathroom
4091	4		helpful staff
1766	3		outstanding Location
645	9		no lunch
379	0		lovely working
3919	16		Cold restaurant
3752	11		giant step
38	1		wonderful Everything
1435	3		very close to public transport
3017	2		very poor room cleaning
1528	3		Good location
4667	4		very pleasant restaurant staff
163	0		good Everything
1276	3		good near Paddington station
2042	5		available wifi
4828	4		friendly staff
2858	2		very friendly room
389	1		amazing hotel
3111	2		good bedroom
3274	10		didn t really warm up radiator
3277	10		no curtain
1488	3		calm location
4992	6		a little bit expensive Breakfast
4946	6		expensive city
1440	3		Great location
2496	13		comfy beds
2185	5		Great service
3567	11		Not the largest rooms
4499	4		friendly staff
1659	3		Great location
1589	3		comfy Location
966	9		delicious high
3979	17		overlooking windows
2049	5		great Wifi
2059	5		excellent service
1871	3		out Canary Wharf line
3785	11		poor room size
1884	3		across tram
2720	13		great Bed
2092	5		unbelievable selection from
4646	4		incredibly helpful Staff
2198	5		Lack of maintenance
4416	4		always friendly nice staff
13	1		perfect holiday
4983	6		quite high Breakfast buffet price
4199	4		so helpful Staff
3062	2		Nice room
2175	5		early check in
1614	3		walking distance everywhere
3301	10		far too hot room
731	9		pleasant breakfast
1181	1		Excellent stay
4326	4		nice General staff
580	7		nice pool area
4790	4		pleasant Staff
486	7		no pool
4105	4		friendly efficient staff
1178	1		ease service hotel
1931	3		Good location
4893	6		High cost of
4552	4		Great room service
4975	6		really expensive Room service
567	7		Free bottled water
1874	3		very near shopping areas
3792	11		fantastic room
2852	2		clean Room
1261	3		Great location
2684	13		big bed
2824	13		Comfortable bed
1299	3		conveniently located close transport
1132	1		very average Restaurant
2183	5		very slow service
4530	4		very nice Staff
3070	2		nice bedroom
3989	17		good views of surrounding area
529	7		Fine dining facilities
2830	13		harder bed
903	9		hot coffee
4402	4		really lovely staff
1339	3		good location
2552	13		very comfortable Bed
2460	12		a bit dated dryer
164	0		very comfortable hotel
2900	2		very clean room
3217	10		not bright enough lighting
1781	3		repd building
2707	13		Very comfy bed
2909	2		orange rooms
4155	4		very friendly staff
4644	4		amazing staff
3310	10		just Earls
962	9		Lovely breakfast
2426	12		Free Toiletteries
2231	12		didn t work that good shower
1917	3		close to tube
2866	2		clean comfortable room
2095	5		complimentary English
2938	2		Clean room
900	9		Excellent breakfast
104	0		Lovely Hotel
1609	3		excellent location for
3575	11		Very comfortable rooms
2199	12		fresh towels
980	9		lovely Dinner
321	7		not free odours
4673	4		very friendly hotel staff
614	7		good facilities
2635	13		late Bed
912	9		really early drink
3569	11		a little quirky rooms
2154	5		40 minutes getting to
1278	3		Love location
1837	3		Convenient bagel cafe
1677	3		short underground ride
2506	13		Comfortable pillows
2789	13		amazingly comfortable bed
830	9		excellent meal
1109	1		Ideal for overnight stay
2594	13		soft double bed
1492	3		Great location
4251	4		friendly staff
2775	13		not wide enough Duvets
59	2		not clean dirty marks
1845	3		very close to underground
4392	4		helpful Staff
2734	13		large comfy bed
4198	4		Attentive staff
2722	13		wobbly bed
2297	12		not comfortable bathroom
3525	11		very small Room
174	0		comfortable hotel
3690	11		Great room size
3221	10		scratched doors
3380	14		worked air conditioning
4990	6		expensive space
3312	10		high Heating
4431	4		Special professional
4525	4		gracious manager
1473	3		packed with area
4216	4		helpful reception staff
1897	3		10 min walk Express
3398	14		very relaxed atmosphere
4282	4		professional hotel staff
1407	3		perfect location
1398	3		convenient metro stop
2445	12		modern bathrooms
28	2		very clean Hotel
3894	11		very comfortable single room
1802	3		lot of underground connection
4841	4		professional staff
4648	4		very helpful Staff
309	0		Lovely art
1277	3		amazing location
303	0		nice design
1224	3		fantastic location
3912	15		didn t work properly TV
1005	9		Good chicken ceasar
928	9		Excellent breakfast
4171	4		Rudest staff
2090	5		fast of
4010	17		perfect evening walk by riverside
4076	4		helpful Staff
1427	3		Great location
3154	2		very friendly bedroom
3352	14		Great atmosphere
126	9		lovely eating establishment
2516	13		Uncomfortably soft pillows
4328	4		excellent staff
1921	3		excellent Location
1487	3		near DLR
3794	11		Big breakfast room
687	9		great breakfast coffee
1824	3		friendly location
4119	4		Excellent staff
2926	2		clean room
3441	14		2ndary sound proofing
2912	2		smilling bad room
665	9		Good breakfast
2569	13		Tiny bed
3256	10		quite pleasant Lobby area
3041	2		very well equiped room
4016	17		great view
3968	17		lovely views
2590	13		spotless Bedding
696	9		No breakfast coffee
3197	10		no fan
3438	14		quieter room
423	1		great English
2370	12		superficially clean Bathroom
2730	13		comfy beds
1375	3		very near to flower market
412	10		Not so expensive furniture
509	7		lack of parking
234	1		great experience
4015	17		Nice balcony
3803	11		excessively small Bedroom
400	3		very wealthy area
3849	11		comfortable Room
4978	6		great value for money
3393	14		quiet ambience
2013	5		very important internet
1675	3		Convenient drive to from airport
1964	5		Great wi fi
4335	4		friendly staff
2862	2		cleaned Room
4385	4		tired staff
2390	12		off shower door
122	0		wonderful decor
4007	17		No view
4906	6		well priced breakfast
2955	2		fresh room
1634	3		excellent location
4394	4		fantastic staff
1098	1		Amazing place
2347	12		no hot water
3015	2		inconvenient room
2226	12		good toiletries
1470	3		Helpful location
2546	13		smell Bed
2879	2		great Club rooms
4932	6		reasonable cost
1877	3		10 min walk away Museums
2581	13		worn out bed
2642	13		comfy beds
1249	3		close to tube station
3098	2		nice Room
3660	11		tiny room
2715	13		excellent bed
4612	4		so friendly staff
3047	2		horrendous room
4943	6		incredible Value for money
4639	4		Friendly staff
4850	4		friendly Staff
3509	11		very small Room
2500	13		uncomfortable Bed
4922	6		right price
7	0		excellent decor
742	9		amazing breakfast
1368	3		Great for town centre
1600	3		great location
3371	14		noisy rooms
2575	13		clean slippers
4564	4		extremely helpful approachable Staff
4960	6		a bit high price
3170	2		good clean
3198	10		worst carpet
2952	2		clean room
2682	13		very comfy beds
634	9		fresh Breakfast
1816	3		Amazing location
4767	4		enthusistic staff
4082	4		Attentive staff
1052	9		regular bacon
2805	13		very comfy stay
4750	4		professional staff
2820	13		very comfortable beds
4159	4		excellent staff
261	0		Comfy place
671	9		very limited fruits
1482	3		fabulous location
3268	10		soundproofed doors to
2097	5		late check outs
3958	17		No opening window
2559	13		very small carpet
3016	2		just perfect room
3601	11		modern room
3150	2		clean bed
2269	12		fabulous kitchen facilities
2398	12		renovated bathroom
2464	12		not clean enough Bathroom
4498	4		helpful staff
2603	13		modern Bed
413	10		not look like furnitures
4995	6		Lots of extra cost
2066	5		excellent standard
1286	3		Great Location
4563	4		super friendly hotel staff
2172	5		a little niggle plug
1640	3		very good location
2457	12		heated bathroom
4777	4		helpful everything
3432	14		Noisy work
3483	14		good silence
212	2		clean hotel
950	9		good variety
1233	3		Situated area of
2021	5		really easy check in
906	9		Short breakfast time
801	9		excellent breakfast
648	9		No coffee
1689	3		Good location
2874	2		Very cosy atmosphere
2836	13		very comfortable bed
4234	4		unwelcoming General
3027	2		nice room
2236	12		Good maintained bathroom
1789	3		a little further away Knightsbridge
1382	3		trendy location
1100	1		excellent Everything
849	9		Excellent coffee
4067	4		very helpful staff
821	9		good cold buffet Biscuits
672	9		Great coffee
4387	4		very reponsive staff
4887	6		crazily expensive Parking
2458	12		No clean of dry towels
3223	10		deteriorated Revolving door
2465	12		Too small bathroom
4276	4		very convenient room service
1889	3		Great location to the
4204	4		helpful staff
3215	10		modern conveniences
843	9		Extremely well stocked breakfast Balcony
4	0		fantastic quality boutique
1220	3		very nice Location
720	9		Large coffee
3423	14		no air conditioning
2164	5		easy London
4787	4		Very impressed quality
1586	3		just in front bus station
283	0		quite shabby value for
888	9		plenty of places for food drinks
3395	14		noise rooms
4611	4		very friendly Staff
1369	3		Great location
2799	13		hard Bed
3187	10		Slight cigarette smoke
4729	4		really helpful staff
4654	4		clean staff
3723	11		big room
1719	3		Excellent location
809	9		Super breakfast
994	9		ok breakfast
1849	3		Easy access to Euston
3798	11		great Room
4144	4		Very friendly staff
4609	4		Friendly staff
1795	3		great location
2229	12		varied bathroom temperature
625	9		average small breakfast
3054	2		cleaned room
1298	3		less than 100 m Hotel location
4338	4		not polite staff
4143	4		very helpful Staff
3290	10		poor Ventilation
4786	4		very friendly Staff
1700	3		very convenient very close to financial
1972	5		freely available Newspapers
2804	13		Comfy bed
745	9		didn t work breakfast
3706	11		quite small Rooms
3972	17		lovely window
2489	13		too hot Bed
460	7		intimate bar
4154	4		much staff
25	1		Good hotel
3691	11		tiny Rooms
2832	13		dated carpets
3648	11		spacious with Room
572	7		amazing Facilities
2541	13		hard mattresses
2404	12		very small bathroom
1350	3		Easy access to public transport
1502	3		comfortable Location Room
676	9		so helpful breakfast
1613	3		perfect location
2565	13		uncomfortable mattress
1378	3		big public transport station
827	9		excellent Food
1828	3		NO LIFT
1479	3		Good location
1927	3		Great location
1163	1		great stay
3683	11		Great room
4020	17		excellent views
2350	12		very poor loose Bathroom layout
2327	12		tiny Toilet
751	9		best Breakfast
1008	9		lots of breakfast
3122	2		very bad room
2717	13		pushed bed
3966	17		bonus views from
98	0		Beautifully furnished gorgeous friendly
198	3		Not exactly the perfect location
3313	10		very little natural light
1244	3		Convenient location
359	1		very nice Hotel
2177	5		nice lines
2888	2		Friendly room
771	9		Free wine fruit
1801	3		near to train station
2599	13		comfortable pillows
4418	4		fabulous staff
426	0		fantastic doc
527	7		Modern facilities
1354	3		5 minutes walk Bank
1726	3		close to underground
3109	2		Nice room
443	0		Wonderful little
4078	4		friendly Staff
269	0		poor design of
2871	2		Clean room
628	9		Nice restaurant
2656	13		very quirky beds
2636	13		comfortable bedroom
1438	3		100 yds from hotel
2619	13		large beds
3489	14		lacked atmosphere
1139	1		good stay
4947	6		a little more expensive Breakfast
4083	4		aloof Staff
4503	4		excellent staf
2412	12		lovely bathroom
3932	17		warm day
3189	10		very welcome room
4754	4		very helpful Staff
3944	17		great view of the canal
2756	13		fluffy towels
4837	4		friendly staff
3789	11		small rooms
3572	11		a little small room
385	0		extremely tired hotel
1942	3		Convenient for central
589	7		very nice bar
1324	3		Next metro station
175	0		tired decor
143	1		Nice hotel
380	1		amazing hotel
3134	2		lovely room
3365	14		terrible fire alarm
4367	4		truly kind staff
3108	2		not clean room
4202	4		clean Staff
206	1		nice English
291	0		Beautiful furnishing
3588	11		Small rooms
1251	3		lots location
1445	3		convenient river transport
1593	3		A minute walk high street
704	9		considerate Breakfast meetings
733	9		excellent food
991	9		poor breakfast
4735	4		friendly staff
3735	11		enough room
1595	3		a mile away tube station
3034	2		Very tired looking room
760	9		nice Breakfast
2542	13		very comfortable Bed
4237	4		Helpful staff
1401	3		situated tube station
3801	11		tiny room lock
12	0		Modern cleanliness
2010	5		difficult internet
4270	4		No bellboys
47	8		secure hotel
4253	4		nice staff
1284	3		close to dlr station
2089	5		limited touches
4721	4		so lovely Staff
2479	13		Dirty carpet
3745	11		Comfortable single room
2093	5		17 minutes taxi
3250	10		doesn t open fridge
4434	4		very helpful Staff
4902	6		quality brand
2649	13		best bed
778	9		very polite food
4961	6		a little pricey bar
1803	3		centrally located Hotel
3160	2		better room
3761	11		comfortable rooms
1340	3		perfect location
4077	4		Extremely kind staff
571	7		amazing sky bar
1562	3		Good location
4642	4		great staff
3178	2		really fresh room
3942	17		good view
2655	13		comfy Bed
1057	9		very busy breakfast room
1547	3		very close to city centre
3344	14		quiet Room
3515	11		Large room
2091	5		busy rate
2947	2		excellent room
4876	6		reasonable priced Drinks
1195	3		easy to reach tube station
3846	11		very spacious room
660	9		Great breakfast
4866	6		very good value for money
4151	4		helpful staff
3143	2		Lovely Room
3388	14		no noise
154	3		great Park
2980	2		lovely rooms
2376	12		great bathroom
908	9		free breakfast
873	9		always very good Food
2162	5		Convenient lovation
2149	5		very slow Service
2106	5		fantastic upgrade
145	0		Nicely decorated hotel
3065	2		very well cleaned room
4218	4		very friendly Staff
2048	5		Nice reception
1225	3		good metro station
4332	4		helpful staff
4913	6		very cheap table
459	0		modern decor
2946	2		Very clean room
1904	3		nearby lobby
3407	14		quiet Hotel
120	1		nice place
2949	2		very helpful room
1947	3		10 min walking hotel
1913	3		little far out shuttle bus to station
311	9		yummy touch
1030	9		very good Breakfast
739	9		served Breakfast
294	0		perfect everything
2448	12		ok bathroom
1636	3		close to city
3831	11		way too small room
1878	3		Great Location
4712	4		Friendly staff
2968	2		tidy room
3210	10		thread bare marks
4535	4		thoroughly unhelpful staff
2986	2		rather Room
274	2		clean hotel
2903	2		Clean room
2482	13		noticeably smaller Executive bed room
3245	10		slippery floor tiles
4904	6		expensive Parking nearby
1472	3		very close to centre
3434	14		no noises
2405	12		nice bath
3104	2		Clean rooms
1501	3		great location
2153	5		simple Cycle
241	9		No restaurant
4122	4		very friendly staff
2354	12		very uncomorfotable Bathroom
1933	3		great location
3278	10		constantly light street lights
4785	4		friendly helpful staff
1425	3		close to city center
1925	3		helpful location
4325	4		clean staff
224	1		fantastic hotel
819	9		Lovely breakfast
2600	13		thin old towels
3020	2		well appointed room
716	9		Nice freshly made egg benedict
2538	13		Great single beds
258	0		excellent garden on
2633	13		very hard Bed
4804	4		Nice staff
3306	10		far to hot room
2082	5		few minutes
2402	12		no wardrobes
3465	14		never worked Air conditioning
2543	13		very hard mattress
816	9		uncooked food
2724	13		really comfy Rooms
1229	3		Easy travel to central
4038	8		very busy area
3087	2		very clean Room
4289	4		good staff
1796	3		lots of Location
842	9		very good Station Breakfast
3346	14		crackling signal
3092	2		very clean room
1601	3		fantastic location
3809	11		Nice large room
3762	11		dated Rooms
1836	3		close to public transport links
4619	4		very very kind staff
1166	1		great comfort
3832	11		small room
3349	14		very happy atmosphere
1413	3		quite close DLR line
362	9		lovely cafe
2352	12		smallest Shower
244	0		neglected Entrance
2029	5		worked properly everything
1094	9		10 min drive breakfast
1387	3		Few minutes walk Canary Warf
3696	11		too small old fashioned breakfast room
1923	3		only tram stop
4864	6		declined Breakfast price
754	9		very friendly breakfast
2825	13		most comfortable bed
3700	11		big room
2623	13		comfortable bed
2747	13		No seats
4829	4		really lovely Staff
1647	3		Good location
1247	3		perfect central point
596	7		easy access to
3021	2		Clean room
3753	11		rooms upgraded
3560	11		spacious Room
593	7		quirky bar lounge area
3561	11		too small spa area
3029	2		brilliant room
3327	10		badly scuffed press
4432	4		very friendly People
1258	3		fantastic location
3751	11		huge room
81	0		Modern concept
1725	3		brilliant location
997	9		English breakfast
4672	4		not close to Staff
3427	14		quiet room
1429	3		good Location
2557	13		comfy bed
1326	3		easy to get metro
2839	13		small bed
228	1		great place
1329	3		excellent location
2766	13		very small pillow
3151	2		very clean area
87	0		Classy style
16	0		modern vibe
3720	11		very thin not entirely Walls
3874	11		a tube
2075	5		no internet
2367	12		huge power shower
3077	2		always cleaned room
1540	3		Clean Location
2224	12		nowhere Bathroom
4709	4		lovely gentlemen
4630	4		good hospitality
1967	5		nice Service
4773	4		Extremely friendly service
1124	1		good weather
3816	11		no top floor rooms
700	9		good delicious Chinese restaurant
3925	16		scalded water temperature
4743	4		Friendly bar staff
3729	11		a bit small Room
4000	17		great views of the canal
316	2		Very clean ensuite
3850	11		quite small Room
324	0		old hotel
137	0		Beautiful lobby
2637	13		lovely pillows
3579	11		huge hotel rooms
1510	3		best location
4840	4		helpful staff
1497	3		very good location
2674	13		very comfy bed
551	7		nice Amenities
3795	11		spacious Room
4700	4		excellent staff
4655	4		Very attentive staff
3341	14		very noisy neighbours
4599	4		polite staff
1123	1		exclusive Hotel
2764	13		awesome bed
475	7		great facilities
3511	11		Small room space
1392	3		Good location
2447	12		freezing cold bath
1842	3		Great location
1033	9		lovely fresh cookie
1839	3		very easy location
39	0		lovely boutique
1711	3		Fantastic location
3463	14		huge external noise
1242	3		excellent for location
829	9		complimentary tea
2381	12		Lack of toiletries
343	2		no clean tables
3406	14		noisy aircon
800	9		good breakfast
883	9		good quality Breakfast
1303	3		poor Location
993	9		no pastries
4002	17		noisy views of
2204	12		Very small bathroom
3687	11		Tiny lift
1477	3		Very good train station
1536	3		easily accessible location
4466	4		very friendly staff
1924	3		perfect Location
3401	14		virtually silent quiet
272	0		nice stylish ambiance
1712	3		close to LDR
1003	9		lovely apple pie
2157	5		Bad service quality
2751	13		comfy Beds
2692	13		Comfy beds
4950	6		too expensive room fee
862	9		complimentary bottle of
2315	12		smaller bathroom
2272	12		amazing shower
2069	5		good wifi signal
891	9		Good breakfast continental
453	0		Clean comfortable location
1484	3		amazing Location
1118	1		Very good stay
1503	3		Good location
4019	17		really disgusting window
170	1		nicer stay
1517	3		Too far center of town
4594	4		beautiful totally professional front desk
4133	4		newly rebuilt staff
1863	3		outside tram service
2420	12		very good Shower
2000	5		lacks variety
1630	3		excellent location
1966	5		Excellent service
4292	4		great staff
3743	11		small rooms
2574	13		best sleep
3758	11		a bit small Room
3413	14		Stale air
4871	6		reasonably priced food
3093	2		clean fantastic room
4732	4		Very friendly staff
1866	3		perfect location
105	1		awful experience
75	7		hardly any storage
4941	6		high cost
2841	13		Lovely bed
606	7		ideally located gym
2128	5		hard equipment
3166	2		a bit Rooms
15	0		doable welcoming
4592	4		very friendly staff
1716	3		perfect location
2072	5		free upgrade
3028	2		and great
3224	10		very dusty heater
1987	5		very late check in
2455	12		good old kettle
786	9		perfect breakfast
2117	5		lovely service
4149	4		KIND STAFF
2417	12		Heavily discoloured sink bath
4633	4		thoughtful staff
1817	3		brilliant location
2274	12		very very small bathroom
2275	12		Good powerful shower
868	9		excellent breakfast
3954	17		clean waterfall
3694	11		fantastic room
1918	3		close to RAI station
357	2		spotless hotel
2776	13		clean bedlinen
1463	3		Reasonable size Location
361	1		best hotels
2517	13		nice bed
2699	13		worn bed
444	0		friendly design
3545	11		no shelf
4318	4		Brilliant staff
29	0		very tired decor
3985	17		Great View
2138	5		very useful check out
2462	12		did not work shower temperature
480	7		well equipped bar facilities
2470	13		Seriously wimpy beds
2026	5		nice Reception stuff
4542	4		helpful staff
864	9		rather sad Breakfast
4035	8		Away bustle
3813	11		really small room
795	9		gorgeous fruit
3661	11		very small Room
347	0		so friendly upgrade
1602	3		very limited babe stations
5	1		very nice hotel
1980	5		friendly service
83	0		great architecture
4948	6		expensive Breakfast
855	9		Good breakfast
1852	3		great location
1459	3		Fantastic Location
2392	12		too small Shower cubicle
1011	9		Great breakfast omelettes
4104	4		extremely pleasant reception staff
4956	6		extra special stay
4554	4		very helpful staff
1087	9		excellent breakfast
3416	14		Booming bass
3478	14		airy room
4838	4		easy staff
4867	6		Very expensive not great value for
3226	10		not unbearable medium
127	0		lovely little
3492	14		quiet place
433	0		quirky pictures
2330	12		good size Bathroom
3469	14		very noisy room
3484	14		loud Air condition
3969	17		Just outside central
4882	6		Excellent price for location
230	0		Great looking hotel
2950	2		very happy room
199	1		good places
4738	4		not happy staff
1832	3		very convenient location
89	2		very clean Hotel
2250	12		amenities bathroom
1076	9		excellent coffee shop
2335	12		leaking toilet
615	7		Loved spa
838	9		great breakfast
3139	2		clean room
3081	2		really nice room
2212	12		very clean bathroom
721	9		fantastic Breakfast
2814	13		good bed
3037	2		Clean rooms
1873	3		brilliant location
4444	4		average staff
2983	2		much better rooms
2265	12		very slippery bath mats
4200	4		polite Staff
203	1		Very nice hotel
4861	6		not replenished coffee facilities
3630	11		small Rooms
1174	1		and comfort
2796	13		classic furniture
292	0		not bad selection
1872	3		Fantastic location
1732	3		close to tram
2829	13		lovely pillows
3977	17		quite small view
948	9		scanty breakfast
1554	3		very good position
3059	2		loved room
1415	3		good Location
4164	4		friendly Reception service
2859	2		very old room furniture
4811	4		amazing staff
3866	11		Slightly bigger room
2867	2		excellent room
2035	5		fast check in
1439	3		very close to tram station
422	9		beautiful cafe section
3500	14		horrible noise
2373	12		really dusty Bathroom
295	0		unique hotel
2732	13		excellent beds
1077	9		small tea
4129	4		highly rude manager
1702	3		appalling location
1325	3		perfect attractions
2189	5		complimentary chocolate gifts
4190	4		great staff
4636	4		Friendly reception staff
4910	6		good value
4915	6		handy pressure Minifridge
470	7		available Lift
854	9		lots of breakfast
4194	4		super helpful staff
3383	14		very noisy room
3272	10		really dim room
2778	13		best nights sleep
520	7		not open to swimming pool
4167	4		friendly Staff
3000	2		nothing room
1950	3		30 mins City airport
445	1		Not a good stay
1043	9		undercooked breakfast
1642	3		direct location
125	0		beautiful english
3570	11		small room
4022	17		Poor outlook
2032	5		minimal security keycard
3292	10		strong musty
3080	2		clean rooms
232	0		good courtyard
3854	11		so small room
913	9		Not breakfast
2248	12		a little worn bathroom
4157	4		helpful staff
4716	4		Great kids
1	0		very new deco
1146	1		great stay
2870	2		a little tired Bedroom
326	2		not clean lobby
1322	3		Great location
2951	2		excellent room
2697	13		a bit old Mattress
2294	12		lack of drawers
3236	10		tired Lobby
2416	12		good shower
4009	17		slightly draughty Windows
3161	2		Mediocre rooms
3211	10		horrifically big damp
481	7		very clean bar area
3899	11		comfortable level room
4191	4		friendly staff
3052	2		pretty grim Room
1478	3		excellent Connection to public transport
3433	14		Quietness DLR
254	2		very clean new Quality of
3196	10		Very nice interiors
2522	13		most comfy pillows
1549	3		hotel wonderful location
1105	1		Not a good experience
1683	3		really close to location
2439	12		not very cold Fridge
2835	13		Excellent bed
178	1		best hotels
1023	9		fabulous lunch
448	1		good business
2242	12		warm shower
921	9		no breakfast
776	9		Flexible breakfast arrangement
4671	4		friendly Staff
1560	3		Excellent location
3125	2		fine room
3354	14		very overpowering ear plugs
995	9		great nesspresso machine
490	7		great Bar
2890	2		warm Room
4312	4		helpful staff
3079	2		very friendly rooms
4607	4		attentive Staff
86	0		plenty of refreshment areas
181	0		enjoyable design
747	9		good breakfast
4471	4		friendly Staff
1113	1		so hotel
1334	3		poor location
562	7		brilliant facilities
1000	9		excellent breakfast
1255	3		very good Location
4980	6		excellent value for money
1074	9		very good Breakfast
4356	4		friendly staff
3956	17		great view from
4580	4		happy staff
492	7		very good Parking space
550	7		not available Pool
4899	6		very high price
2774	13		small carpet
297	0		friendly hotel
192	2		nice clean Hotel
3222	10		very dark Rooms
1002	9		comfortable breakfast
2901	2		clean room
1362	3		Brilliant location
4259	4		courteous staff
4993	6		Limited menu
3309	10		exposed pipework
638	9		very tasty Breakfast
766	9		good breakfast
435	0		competent hotel
1086	9		Good tea
118	0		Beautiful hotel
3400	14		unbearable room temperature
577	7		no facilities
4400	4		knowledgeable staffs
2210	12		amazing shower
563	7		fantastic bar
2012	5		easy access
3022	2		warm room
245	0		No designated
3168	2		nicer room
2965	2		very comfortable room
1209	3		Handy location
405	0		Cozy business
4713	4		helpful staff
3105	2		Nice room
519	7		Great facilities
4349	4		moderately helpful Staff
2001	5		very welcoming checkin
2975	2		not as efficient rooms
3599	11		a little small room
4501	4		friendly staff
1807	3		great location
4959	6		too much money
4087	4		excellent Staff
3945	17		amazing views from
4192	4		accommodating staff
3760	11		pretty nicely furnished rooms
1635	3		Great location
3053	2		wasn t cleaned room
2017	5		great Wifi
4288	4		very clean staff
4461	4		fantastically helpful Staff
2018	5		poor wifi
189	3		derelict Area around
3783	11		Very small room
2604	13		comfortable Bed
9	3		incredible neighborhood
1104	1		great travelodge
2112	5		good internet
1029	9		not nice bacon
636	9		great quality of food
346	0		Lovely hotel
1419	3		Close to everything
4344	4		friendly staff
3930	17		almost at sidewalk level windows
161	0		not friends family
2055	5		awful service
1259	3		convenient location
2662	13		comfortable bed
4224	4		Friendly staff
502	7		good facilities
2660	13		very worn sofa
4781	4		Definately staff
2365	12		great fridge
128	0		right next to Hotel
2486	13		old furniture
454	0		neat clean hotel
3959	17		lovely view
1599	3		attentive wellness center
436	0		Victorian building
320	2		clean hotel
4748	4		very friendly Staff
2314	12		no bathrobe
4954	6		very good price
4550	4		exceptionally professional Staff
249	1		very nice hotel
4905	6		expensive Rooms
3046	2		quite nosy Room
3506	11		Cozy room
2240	12		spacious bathroom
434	0		really cool high
48	1		very good experience
779	9		not included Breakfast
4165	4		welcoming staff
2104	5		bad key insert
3670	11		big room
2276	12		not flowing properly water
2305	12		very clean shampoo
4631	4		very friendly staff
4666	4		helpful staff
3559	11		great room
896	9		good Food
4567	4		really staff
856	9		Wonderful breakfast
4708	4		obliging Staff
985	9		half eaten bottles of water
2115	5		pleasant service
607	7		good facilities
3619	11		quite big room
4337	4		extremely cheerful Receptionist
1347	3		three minute walk stop
4014	17		fabulous city views
1155	1		not to Hotel
1271	3		perfect location
4473	4		Lovely staff
568	7		high standard general facilities
1941	3		5 min walk away tube
2945	2		nice room
1248	3		lots of tube
1901	3		interesting area
3173	2		good room
3754	11		minimal courtyards
2137	5		super easy Checking in
2822	13		Very comfortable bed
1373	3		Nice restaurant area
2453	12		good bathrooms
4986	6		Free cookie
4710	4		great service
3440	14		Quiet Rooms
2739	13		uncomfortable bed
4013	17		lovely views of the tower
4854	4		helpfull Staff
3031	2		clean rooms
3295	10		Underfloor heating
411	3		good for parks
2632	13		shabby carpets
94	9		really good restaurant
4254	4		Modern staff
540	7		genuine restaurant bar
65	1		Perfect Place
1385	3		wonderful location
877	9		not included breakfast
523	7		no bar
1038	9		brand new tea
4070	4		friendly staff
1908	3		Nicely situated areas
4879	6		a little bit high cost
3035	2		dusty surfaces
4849	4		always helping Reception desk
1622	3		2 mile walk Albert Hall
284	0		interesting history
4243	4		staff very clean
3582	11		Very compact rooms
1153	1		Great hotel
74	0		Loved balcony
1515	3		close to railway station
1211	3		Good location for Hyde park
831	9		Excellent breakfast
3148	2		shining clean attractive everything
